,full_name,id,url,stars
336,requirejs/r.js,1735985,https://api.github.com/repos/requirejs/r.js,2563
337,react-navigation/react-navigation,80149262,https://api.github.com/repos/react-navigation/react-navigation,21306
338,azz/pretty-quick,116580549,https://api.github.com/repos/azz/pretty-quick,1909
339,angular/tsickle,43722735,https://api.github.com/repos/angular/tsickle,825
340,alexei/sprintf.js,9175790,https://api.github.com/repos/alexei/sprintf.js,2002
341,videojs/video.js,667006,https://api.github.com/repos/videojs/video.js,33475
342,component/emitter,4205767,https://api.github.com/repos/component/emitter,550
343,webpack-contrib/compression-webpack-plugin,11895397,https://api.github.com/repos/webpack-contrib/compression-webpack-plugin,1327
344,senchalabs/connect,687836,https://api.github.com/repos/senchalabs/connect,9473
345,sindresorhus/builtin-modules,35040648,https://api.github.com/repos/sindresorhus/builtin-modules,108
346,emotion-js/emotion,92570536,https://api.github.com/repos/emotion-js/emotion,15054
347,Leonidas-from-XIV/node-xml2js,780266,https://api.github.com/repos/Leonidas-from-XIV/node-xml2js,4510
348,acornjs/acorn-jsx,22187098,https://api.github.com/repos/acornjs/acorn-jsx,578
349,webpack-contrib/source-map-loader,19930136,https://api.github.com/repos/webpack-contrib/source-map-loader,319
350,nodeca/argparse,4325614,https://api.github.com/repos/nodeca/argparse,444
351,angular/material,21399598,https://api.github.com/repos/angular/material,16748
352,npm/nopt,1544436,https://api.github.com/repos/npm/nopt,510
353,avoidwork/filesize.js,3602669,https://api.github.com/repos/avoidwork/filesize.js,1288
354,vuejs/babel-plugin-transform-vue-jsx,61406464,https://api.github.com/repos/vuejs/babel-plugin-transform-vue-jsx,1820
355,sindresorhus/globals,15186239,https://api.github.com/repos/sindresorhus/globals,243
356,terinjokes/gulp-uglify,11188838,https://api.github.com/repos/terinjokes/gulp-uglify,1236
357,TooTallNate/node-https-proxy-agent,11293703,https://api.github.com/repos/TooTallNate/node-https-proxy-agent,490
358,sindresorhus/import-local,90292430,https://api.github.com/repos/sindresorhus/import-local,133
359,substack/json-stable-stringify,11489249,https://api.github.com/repos/substack/json-stable-stringify,655
360,Stuk/jszip,292525,https://api.github.com/repos/Stuk/jszip,8033
361,knex/knex,7363211,https://api.github.com/repos/knex/knex,15986
362,less/less.js,527644,https://api.github.com/repos/less/less.js,16798
363,apache/echarts,9185792,https://api.github.com/repos/apache/echarts,51438
364,preactjs/preact,42283287,https://api.github.com/repos/preactjs/preact,31886
365,59naga/babel-plugin-add-module-exports,45929652,https://api.github.com/repos/59naga/babel-plugin-add-module-exports,730
366,whitequark/ipaddr.js,2110585,https://api.github.com/repos/whitequark/ipaddr.js,468
367,jprichardson/node-jsonfile,5754307,https://api.github.com/repos/jprichardson/node-jsonfile,1126
368,ngrx/platform,83716883,https://api.github.com/repos/ngrx/platform,7217
369,facebook/flow,25880891,https://api.github.com/repos/facebook/flow,21762
370,webpack/schema-utils,80306715,https://api.github.com/repos/webpack/schema-utils,205
371,postcss/postcss-cli,50738648,https://api.github.com/repos/postcss/postcss-cli,725
372,sindresorhus/p-limit,71542716,https://api.github.com/repos/sindresorhus/p-limit,980
373,puleos/object-hash,17480011,https://api.github.com/repos/puleos/object-hash,1142
374,MoOx/postcss-cssnext,22498444,https://api.github.com/repos/MoOx/postcss-cssnext,5366
375,mathiasbynens/punycode.js,2755924,https://api.github.com/repos/mathiasbynens/punycode.js,1386
376,standard-things/esm,92424220,https://api.github.com/repos/standard-things/esm,5158
377,sindresorhus/read-pkg-up,41842429,https://api.github.com/repos/sindresorhus/read-pkg-up,219
378,ai/nanoid,99401299,https://api.github.com/repos/ai/nanoid,17601
379,shouldjs/should.js,20254814,https://api.github.com/repos/shouldjs/should.js,1911
380,YuzuJS/setImmediate,1981208,https://api.github.com/repos/YuzuJS/setImmediate,1229
381,dchest/tweetnacl-js,15649752,https://api.github.com/repos/dchest/tweetnacl-js,1470
382,stylelint/stylelint-config-standard,49444538,https://api.github.com/repos/stylelint/stylelint-config-standard,1268
383,tapjs/signal-exit,35711072,https://api.github.com/repos/tapjs/signal-exit,162
384,webpack/tapable,7730086,https://api.github.com/repos/webpack/tapable,3132
385,webpack-contrib/uglifyjs-webpack-plugin,79637359,https://api.github.com/repos/webpack-contrib/uglifyjs-webpack-plugin,1366
386,twbs/bootstrap-sass,2336578,https://api.github.com/repos/twbs/bootstrap-sass,12697
387,apollographql/apollo-server,56760633,https://api.github.com/repos/apollographql/apollo-server,12693
388,component/escape-html,5444800,https://api.github.com/repos/component/escape-html,377
389,sindresorhus/escape-string-regexp,21169121,https://api.github.com/repos/sindresorhus/escape-string-regexp,510
390,firebase/firebase-js-sdk,89290483,https://api.github.com/repos/firebase/firebase-js-sdk,4082
391,request/request,1283503,https://api.github.com/repos/request/request,25472
392,fb55/entities,3172629,https://api.github.com/repos/fb55/entities,240
393,electron-userland/electron-builder,35998691,https://api.github.com/repos/electron-userland/electron-builder,12122
394,sindresorhus/gulp-autoprefixer,23797315,https://api.github.com/repos/sindresorhus/gulp-autoprefixer,688
395,flow-typed/flow-typed,42698429,https://api.github.com/repos/flow-typed/flow-typed,3770
396,gruntjs/grunt-cli,6494728,https://api.github.com/repos/gruntjs/grunt-cli,709
397,gruntjs/grunt-contrib-jshint,6058744,https://api.github.com/repos/gruntjs/grunt-contrib-jshint,715
398,lazd/gulp-replace,15092603,https://api.github.com/repos/lazd/gulp-replace,488
399,gulp-community/gulp-less,11264371,https://api.github.com/repos/gulp-community/gulp-less,569
400,expo/expo,65750241,https://api.github.com/repos/expo/expo,16717
401,karma-runner/karma-mocha,8484967,https://api.github.com/repos/karma-runner/karma-mocha,382
402,ryanclark/karma-webpack,15642187,https://api.github.com/repos/ryanclark/karma-webpack,825
403,iamkun/dayjs,128907699,https://api.github.com/repos/iamkun/dayjs,39324
404,eslint/doctrine,4286644,https://api.github.com/repos/eslint/doctrine,440
405,documentationjs/documentation,31936600,https://api.github.com/repos/documentationjs/documentation,5528
406,TypeStrong/typedoc,20131603,https://api.github.com/repos/TypeStrong/typedoc,5855
407,expressjs/morgan,16650937,https://api.github.com/repos/expressjs/morgan,7030
408,serverless/serverless,34302698,https://api.github.com/repos/serverless/serverless,42946
409,AvianFlu/ncp,2265201,https://api.github.com/repos/AvianFlu/ncp,652
410,webdriverio/webdriverio,2296970,https://api.github.com/repos/webdriverio/webdriverio,7572
411,ionic-team/ionic-framework,12256376,https://api.github.com/repos/ionic-team/ionic-framework,47548
412,ng-packagr/ng-packagr,91553810,https://api.github.com/repos/ng-packagr/ng-packagr,1762
413,terkelg/prompts,122728925,https://api.github.com/repos/terkelg/prompts,7317
414,testing-library/react-testing-library,125863507,https://api.github.com/repos/testing-library/react-testing-library,16560
415,webpack-contrib/webpack-hot-middleware,34994276,https://api.github.com/repos/webpack-contrib/webpack-hot-middleware,2301
416,ionic-team/stencil,82095231,https://api.github.com/repos/ionic-team/stencil,10798
417,sindresorhus/crypto-random-string,73665728,https://api.github.com/repos/sindresorhus/crypto-random-string,501
418,npm/write-file-atomic,23896209,https://api.github.com/repos/npm/write-file-atomic,197
419,watson/ci-info,71475907,https://api.github.com/repos/watson/ci-info,220
420,npm/normalize-package-data,9301720,https://api.github.com/repos/npm/normalize-package-data,166
421,styled-components/babel-plugin-styled-components,71829219,https://api.github.com/repos/styled-components/babel-plugin-styled-components,1010
422,feross/buffer,14494363,https://api.github.com/repos/feross/buffer,1443
423,mhart/aws4,7323216,https://api.github.com/repos/mhart/aws4,620
424,Qix-/color-convert,1874305,https://api.github.com/repos/Qix-/color-convert,626
425,commitizen/cz-cli,34230966,https://api.github.com/repos/commitizen/cz-cli,13711
426,mgechev/codelyzer,51457456,https://api.github.com/repos/mgechev/codelyzer,2435
427,tj/node-cookie-signature,6229722,https://api.github.com/repos/tj/node-cookie-signature,140
428,Urthen/case-sensitive-paths-webpack-plugin,53145619,https://api.github.com/repos/Urthen/case-sensitive-paths-webpack-plugin,409
429,trentm/node-bunyan,3302795,https://api.github.com/repos/trentm/node-bunyan,6848
430,zenorocha/clipboard.js,42751014,https://api.github.com/repos/zenorocha/clipboard.js,32253
431,sindresorhus/boxen,48394154,https://api.github.com/repos/sindresorhus/boxen,1183
432,vuejs/test-utils,241878558,https://api.github.com/repos/vuejs/test-utils,506
433,pixijs/pixijs,7741856,https://api.github.com/repos/pixijs/pixijs,36678
434,enzymejs/enzyme,45942274,https://api.github.com/repos/enzymejs/enzyme,19891
435,immerjs/immer,115720575,https://api.github.com/repos/immerjs/immer,23066
436,TritonDataCenter/node-http-signature,2048781,https://api.github.com/repos/TritonDataCenter/node-http-signature,394
437,jshttp/http-errors,23806086,https://api.github.com/repos/jshttp/http-errors,1266
438,protocolbuffers/protobuf,23357588,https://api.github.com/repos/protocolbuffers/protobuf,55021
439,gruntjs/grunt-contrib-concat,6059428,https://api.github.com/repos/gruntjs/grunt-contrib-concat,810
440,jest-community/eslint-plugin-jest,110028636,https://api.github.com/repos/jest-community/eslint-plugin-jest,919
441,estools/estraverse,6145439,https://api.github.com/repos/estools/estraverse,865
442,webpack-contrib/eslint-loader,27577616,https://api.github.com/repos/webpack-contrib/eslint-loader,1064
443,primus/eventemitter3,13100677,https://api.github.com/repos/primus/eventemitter3,2644
444,auth0/node-jsonwebtoken,11081405,https://api.github.com/repos/auth0/node-jsonwebtoken,15406
445,sindresorhus/locate-path,74266248,https://api.github.com/repos/sindresorhus/locate-path,52
446,expressjs/multer,16386099,https://api.github.com/repos/expressjs/multer,9918
447,substack/node-optimist,900753,https://api.github.com/repos/substack/node-optimist,2610
448,sindresorhus/os-locale,32307472,https://api.github.com/repos/sindresorhus/os-locale,207
449,sindresorhus/parse-json,41367145,https://api.github.com/repos/sindresorhus/parse-json,279
450,WebReflection/flatted,131121620,https://api.github.com/repos/WebReflection/flatted,813
451,gkz/prelude-ls,4457759,https://api.github.com/repos/gkz/prelude-ls,419
452,postcss/postcss-scss,40436762,https://api.github.com/repos/postcss/postcss-scss,578
453,paulmillr/readdirp,4494405,https://api.github.com/repos/paulmillr/readdirp,357
454,tildeio/rsvp.js,6248967,https://api.github.com/repos/tildeio/rsvp.js,3634
455,domenic/sinon-chai,3433845,https://api.github.com/repos/domenic/sinon-chai,1073
456,mishoo/UglifyJS,5569059,https://api.github.com/repos/mishoo/UglifyJS,12088
457,svg/svgo,5508088,https://api.github.com/repos/svg/svgo,17841
458,gruntjs/grunt-contrib-clean,5639727,https://api.github.com/repos/gruntjs/grunt-contrib-clean,517
459,gajus/eslint-plugin-jsdoc,42747440,https://api.github.com/repos/gajus/eslint-plugin-jsdoc,701
460,jackfranklin/gulp-load-plugins,14910179,https://api.github.com/repos/jackfranklin/gulp-load-plugins,761
461,gulpjs/gulp-util,11214932,https://api.github.com/repos/gulpjs/gulp-util,837
462,mathiasbynens/emoji-regex,24557614,https://api.github.com/repos/mathiasbynens/emoji-regex,1417
463,sindresorhus/file-type,19105307,https://api.github.com/repos/sindresorhus/file-type,2574
464,hiddentao/fast-levenshtein,9490451,https://api.github.com/repos/hiddentao/fast-levenshtein,554
465,mathiasbynens/he,10930707,https://api.github.com/repos/mathiasbynens/he,3066
466,gulpjs/interpret,17950592,https://api.github.com/repos/gulpjs/interpret,234
467,js-cookie/js-cookie,32531480,https://api.github.com/repos/js-cookie/js-cookie,19551
468,pillarjs/send,4879977,https://api.github.com/repos/pillarjs/send,728
469,jquery/jquery-ui,478996,https://api.github.com/repos/jquery/jquery-ui,11066
470,postcss/postcss-url,23186184,https://api.github.com/repos/postcss/postcss-url,346
471,BenoitZugmeyer/eslint-plugin-html,33454800,https://api.github.com/repos/BenoitZugmeyer/eslint-plugin-html,369
472,ljharb/es-abstract,28995155,https://api.github.com/repos/ljharb/es-abstract,86
473,jashkenas/backbone,952189,https://api.github.com/repos/jashkenas/backbone,27867
474,loganfsmyth/babel-plugin-transform-decorators-legacy,47256971,https://api.github.com/repos/loganfsmyth/babel-plugin-transform-decorators-legacy,822
475,browserify/watchify,10379106,https://api.github.com/repos/browserify/watchify,1782
476,yeoman/generator,5151909,https://api.github.com/repos/yeoman/generator,1092
477,sindresorhus/ansi-escapes,40721875,https://api.github.com/repos/sindresorhus/ansi-escapes,389
478,chalk/ansi-regex,20451415,https://api.github.com/repos/chalk/ansi-regex,142
479,doowb/ansi-colors,47135420,https://api.github.com/repos/doowb/ansi-colors,351
480,mysqljs/mysql,805461,https://api.github.com/repos/mysqljs/mysql,17245
481,tomas/needle,2956541,https://api.github.com/repos/tomas/needle,1487
482,isaacs/sax-js,508894,https://api.github.com/repos/isaacs/sax-js,1006
483,sindresorhus/strip-json-comments,14468669,https://api.github.com/repos/sindresorhus/strip-json-comments,529
484,sindresorhus/read-pkg,41790094,https://api.github.com/repos/sindresorhus/read-pkg,135
485,jhnns/rewire,4539386,https://api.github.com/repos/jhnns/rewire,2999
486,mozilla/source-map,2014930,https://api.github.com/repos/mozilla/source-map,3041
487,postcss/postcss-load-config,60031447,https://api.github.com/repos/postcss/postcss-load-config,530
488,sindresorhus/pretty-bytes,16671126,https://api.github.com/repos/sindresorhus/pretty-bytes,858
489,sindresorhus/p-retry,71542126,https://api.github.com/repos/sindresorhus/p-retry,542
490,chalk/ansi-styles,11803168,https://api.github.com/repos/chalk/ansi-styles,338
491,jshttp/cookie,4475810,https://api.github.com/repos/jshttp/cookie,1021
492,brix/crypto-js,9305860,https://api.github.com/repos/brix/crypto-js,13042
493,yeoman/update-notifier,7069389,https://api.github.com/repos/yeoman/update-notifier,1637
494,facebook/metro,76504246,https://api.github.com/repos/facebook/metro,4497
495,beatgammit/base64-js,2853282,https://api.github.com/repos/beatgammit/base64-js,762
496,webpack/webpack-sources,48954523,https://api.github.com/repos/webpack/webpack-sources,227
497,domenic/chai-as-promised,3869415,https://api.github.com/repos/domenic/chai-as-promised,1391
498,dominictarr/event-stream,2242185,https://api.github.com/repos/dominictarr/event-stream,2180
499,gajus/eslint-plugin-flowtype,51695863,https://api.github.com/repos/gajus/eslint-plugin-flowtype,1072
500,epoberezkin/fast-deep-equal,94483360,https://api.github.com/repos/epoberezkin/fast-deep-equal,1519
501,node-formidable/formidable,655209,https://api.github.com/repos/node-formidable/formidable,6251
502,felixge/node-dateformat,1474943,https://api.github.com/repos/felixge/node-dateformat,1261
503,mikaelbr/gulp-notify,15743069,https://api.github.com/repos/mikaelbr/gulp-notify,599
504,jest-community/jest-junit,74174788,https://api.github.com/repos/jest-community/jest-junit,402
505,dankogai/js-base64,165557,https://api.github.com/repos/dankogai/js-base64,3699
506,jsdoc2md/jsdoc-to-markdown,19831645,https://api.github.com/repos/jsdoc2md/jsdoc-to-markdown,1399
507,npm/hosted-git-info,25002984,https://api.github.com/repos/npm/hosted-git-info,193
508,laravel-mix/laravel-mix,76991633,https://api.github.com/repos/laravel-mix/laravel-mix,5065
509,moment/moment-timezone,4268140,https://api.github.com/repos/moment/moment-timezone,3667
510,suguru03/neo-async,27030361,https://api.github.com/repos/suguru03/neo-async,628
511,react-grid-layout/react-draggable,22234455,https://api.github.com/repos/react-grid-layout/react-draggable,7644
512,yahoo/serialize-javascript,24106944,https://api.github.com/repos/yahoo/serialize-javascript,2524
513,jonschlinkert/set-value,32835871,https://api.github.com/repos/jonschlinkert/set-value,243
514,testing-library/jest-dom,128778692,https://api.github.com/repos/testing-library/jest-dom,3350
515,paularmstrong/normalizr,23141830,https://api.github.com/repos/paularmstrong/normalizr,20881
516,braveg1rl/performance-now,336187529,https://api.github.com/repos/braveg1rl/performance-now,0
517,isaacs/once,5409660,https://api.github.com/repos/isaacs/once,207
518,AriaMinaei/pretty-error,13905184,https://api.github.com/repos/AriaMinaei/pretty-error,1459
519,TrySound/postcss-value-parser,40920306,https://api.github.com/repos/TrySound/postcss-value-parser,120
520,power-assert-js/power-assert,12260386,https://api.github.com/repos/power-assert-js/power-assert,2728
521,recharts/recharts,40345658,https://api.github.com/repos/recharts/recharts,18410
522,oblador/react-native-vector-icons,35685034,https://api.github.com/repos/oblador/react-native-vector-icons,15846
523,reactjs/react-modal,24278976,https://api.github.com/repos/reactjs/react-modal,6968
524,remarkjs/react-markdown,35848897,https://api.github.com/repos/remarkjs/react-markdown,8888
525,remarkjs/remark,22355214,https://api.github.com/repos/remarkjs/remark,5280
526,adamreisnz/replace-in-file,38025845,https://api.github.com/repos/adamreisnz/replace-in-file,452
527,aseemk/requireDir,4867771,https://api.github.com/repos/aseemk/requireDir,480
528,troygoode/node-require-directory,3053807,https://api.github.com/repos/troygoode/node-require-directory,392
529,balderdashy/sails,3757512,https://api.github.com/repos/balderdashy/sails,22265
530,ForbesLindesay/throat,7272353,https://api.github.com/repos/ForbesLindesay/throat,460
531,SortableJS/Sortable,15308499,https://api.github.com/repos/SortableJS/Sortable,25074
532,mscdex/ssh2,5283193,https://api.github.com/repos/mscdex/ssh2,4826
533,vuejs/vue-jest,102215356,https://api.github.com/repos/vuejs/vue-jest,693
534,dominictarr/split,5615862,https://api.github.com/repos/dominictarr/split,344
535,oozcitak/xmlbuilder-js,1042809,https://api.github.com/repos/oozcitak/xmlbuilder-js,888
536,dominictarr/JSONStream,2442469,https://api.github.com/repos/dominictarr/JSONStream,1854
537,oliviertassinari/babel-plugin-transform-react-remove-prop-types,48693660,https://api.github.com/repos/oliviertassinari/babel-plugin-transform-react-remove-prop-types,901
538,nuxt/framework,348822769,https://api.github.com/repos/nuxt/framework,7644
539,sindresorhus/arrify,30872807,https://api.github.com/repos/sindresorhus/arrify,115
540,nestjs/nest,80945428,https://api.github.com/repos/nestjs/nest,47913
541,getsentry/sentry-javascript,3328572,https://api.github.com/repos/getsentry/sentry-javascript,6347
542,rvagg/node-errno,4179751,https://api.github.com/repos/rvagg/node-errno,241
543,thlorenz/doctoc,4459367,https://api.github.com/repos/thlorenz/doctoc,3745
544,indutny/elliptic,19029120,https://api.github.com/repos/indutny/elliptic,1428
545,adaltas/node-csv,938475,https://api.github.com/repos/adaltas/node-csv,3260
546,lo1tuma/eslint-plugin-mocha,22311376,https://api.github.com/repos/lo1tuma/eslint-plugin-mocha,265
547,faye/faye-websocket-node,2840511,https://api.github.com/repos/faye/faye-websocket-node,567
548,laverdet/node-fibers,1281080,https://api.github.com/repos/laverdet/node-fibers,3531
549,frenic/csstype,104001328,https://api.github.com/repos/frenic/csstype,1250
550,jonschlinkert/fill-range,27113310,https://api.github.com/repos/jonschlinkert/fill-range,42
551,sindresorhus/get-stdin,16812547,https://api.github.com/repos/sindresorhus/get-stdin,314
552,prisma-labs/graphql-request,90903705,https://api.github.com/repos/prisma-labs/graphql-request,4628
553,robrich/gulp-if,15712612,https://api.github.com/repos/robrich/gulp-if,655
554,i18next/i18next,2994517,https://api.github.com/repos/i18next/i18next,6248
555,shama/gaze,6068826,https://api.github.com/repos/shama/gaze,1151
556,gulpjs/glob-parent,29154915,https://api.github.com/repos/gulpjs/glob-parent,70
557,luin/ioredis,33293613,https://api.github.com/repos/luin/ioredis,10440
558,jonschlinkert/is-number,24313173,https://api.github.com/repos/jonschlinkert/is-number,206
559,sindresorhus/log-update,40804661,https://api.github.com/repos/sindresorhus/log-update,934
560,juliangruber/isarray,10227611,https://api.github.com/repos/juliangruber/isarray,120
561,ionic-team/ionicons,13473768,https://api.github.com/repos/ionic-team/ionicons,16133
562,rstacruz/jsdom-global,49398694,https://api.github.com/repos/rstacruz/jsdom-global,458
563,sweetalert2/sweetalert2,28748255,https://api.github.com/repos/sweetalert2/sweetalert2,14659
564,pimterry/loglevel,8976707,https://api.github.com/repos/pimterry/loglevel,2245
565,then/is-promise,7296439,https://api.github.com/repos/then/is-promise,273
566,mobxjs/mobx,32215970,https://api.github.com/repos/mobxjs/mobx,25359
567,pillarjs/multiparty,6020099,https://api.github.com/repos/pillarjs/multiparty,1230
568,codemirror/codemirror5,1254497,https://api.github.com/repos/codemirror/codemirror5,25121
569,auth0/express-jwt,13783958,https://api.github.com/repos/auth0/express-jwt,4211
570,kelektiv/node.bcrypt.js,611333,https://api.github.com/repos/kelektiv/node.bcrypt.js,6409
571,kazupon/vue-i18n,19382828,https://api.github.com/repos/kazupon/vue-i18n,6687
572,storybookjs/storybook,54173593,https://api.github.com/repos/storybookjs/storybook,71786
573,valor-software/ngx-bootstrap,40403310,https://api.github.com/repos/valor-software/ngx-bootstrap,5391
574,developit/microbundle,113912360,https://api.github.com/repos/developit/microbundle,7059
575,arcanis/pnp-webpack-plugin,150122820,https://api.github.com/repos/arcanis/pnp-webpack-plugin,248
576,prettier/tslint-config-prettier,93621682,https://api.github.com/repos/prettier/tslint-config-prettier,1226
577,Medium/phantomjs,5755891,https://api.github.com/repos/Medium/phantomjs,1411
578,josdejong/mathjs,8224923,https://api.github.com/repos/josdejong/mathjs,12368
579,webpack/node-libs-browser,8407076,https://api.github.com/repos/webpack/node-libs-browser,423
580,pillarjs/parseurl,17533192,https://api.github.com/repos/pillarjs/parseurl,172
581,pouchdb/pouchdb,714074,https://api.github.com/repos/pouchdb/pouchdb,15049
582,prettier/prettier-eslint,78819190,https://api.github.com/repos/prettier/prettier-eslint,3562
583,thlorenz/proxyquire,4878628,https://api.github.com/repos/thlorenz/proxyquire,2687
584,crypto-browserify/randombytes,29300004,https://api.github.com/repos/crypto-browserify/randombytes,81
585,redux-form/redux-form,40013435,https://api.github.com/repos/redux-form/redux-form,12601
586,serialport/node-serialport,893522,https://api.github.com/repos/serialport/node-serialport,5229
587,shelljs/shx,51710581,https://api.github.com/repos/shelljs/shx,1362
588,dominictarr/rc,5303431,https://api.github.com/repos/dominictarr/rc,962
589,browserify/stream-browserify,14904540,https://api.github.com/repos/browserify/stream-browserify,83
590,garycourt/uri-js,989080,https://api.github.com/repos/garycourt/uri-js,276
591,styled-components/polished,72754695,https://api.github.com/repos/styled-components/polished,7265
592,cujojs/when,1545869,https://api.github.com/repos/cujojs/when,3443
593,chalk/wrap-ansi,41053676,https://api.github.com/repos/chalk/wrap-ansi,90
594,ngx-translate/core,44045057,https://api.github.com/repos/ngx-translate/core,4145
595,thejoshwolfe/yauzl,23100405,https://api.github.com/repos/thejoshwolfe/yauzl,599
596,slevithan/xregexp,3537312,https://api.github.com/repos/slevithan/xregexp,3121
597,mongodb/js-bson,3658431,https://api.github.com/repos/mongodb/js-bson,902
598,zspecza/common-tags,44826587,https://api.github.com/repos/zspecza/common-tags,1808
599,omichelsen/compare-versions,32447621,https://api.github.com/repos/omichelsen/compare-versions,435
600,angular-ui/bootstrap,6094683,https://api.github.com/repos/angular-ui/bootstrap,14453
601,blakeembrey/array-flatten,17789771,https://api.github.com/repos/blakeembrey/array-flatten,85
602,node-modules/agentkeepalive,5535125,https://api.github.com/repos/node-modules/agentkeepalive,518
603,mafintosh/duplexify,21578497,https://api.github.com/repos/mafintosh/duplexify,182
604,quaertym/ember-cli-dependency-checker,24802644,https://api.github.com/repos/quaertym/ember-cli-dependency-checker,39
605,Automattic/node-canvas,948957,https://api.github.com/repos/Automattic/node-canvas,8634
606,patorjk/figlet.js,4555483,https://api.github.com/repos/patorjk/figlet.js,1934
607,standard/eslint-config-standard-react,37218400,https://api.github.com/repos/standard/eslint-config-standard-react,431
608,socketio/engine.io,2804438,https://api.github.com/repos/socketio/engine.io,4407
609,googleapis/google-api-nodejs-client,8608480,https://api.github.com/repos/googleapis/google-api-nodejs-client,9985
610,tj/node-growl,570305,https://api.github.com/repos/tj/node-growl,487
611,ivogabe/gulp-typescript,19606628,https://api.github.com/repos/ivogabe/gulp-typescript,771
612,mridgway/hoist-non-react-statics,36402138,https://api.github.com/repos/mridgway/hoist-non-react-statics,1737
613,babel/gulp-babel,24635108,https://api.github.com/repos/babel/gulp-babel,1315
614,spalger/gulp-jshint,11985855,https://api.github.com/repos/spalger/gulp-jshint,424
615,sindresorhus/get-port,18492045,https://api.github.com/repos/sindresorhus/get-port,738
616,sindresorhus/gulp-mocha,15194907,https://api.github.com/repos/sindresorhus/gulp-mocha,377
617,geowarin/friendly-errors-webpack-plugin,65410396,https://api.github.com/repos/geowarin/friendly-errors-webpack-plugin,746
618,TypeStrong/fork-ts-checker-webpack-plugin,89357782,https://api.github.com/repos/TypeStrong/fork-ts-checker-webpack-plugin,1670
619,sindresorhus/grunt-shell,4551540,https://api.github.com/repos/sindresorhus/grunt-shell,952
620,scniro/gulp-clean-css,52217194,https://api.github.com/repos/scniro/gulp-clean-css,642
621,chalk/has-ansi,20840160,https://api.github.com/repos/chalk/has-ansi,43
622,moll/json-stringify-safe,8297078,https://api.github.com/repos/moll/json-stringify-safe,517
623,dfederm/karma-jasmine-html-reporter,125309745,https://api.github.com/repos/dfederm/karma-jasmine-html-reporter,30
624,sindresorhus/jshint-stylish,13530200,https://api.github.com/repos/sindresorhus/jshint-stylish,563
625,Dogfalo/materialize,23974149,https://api.github.com/repos/Dogfalo/materialize,38693
626,jonschlinkert/kind-of,24491562,https://api.github.com/repos/jonschlinkert/kind-of,310
627,pvorb/node-md5,2847299,https://api.github.com/repos/pvorb/node-md5,832
628,formatjs/formatjs,19117456,https://api.github.com/repos/formatjs/formatjs,13205
629,karma-runner/karma-cli,14454266,https://api.github.com/repos/karma-runner/karma-cli,49
630,webpack-contrib/json-loader,3948738,https://api.github.com/repos/webpack-contrib/json-loader,431
631,watson/is-ci,43850849,https://api.github.com/repos/watson/is-ci,307
632,istanbuljs/istanbuljs,81482340,https://api.github.com/repos/istanbuljs/istanbuljs,814
633,cssinjs/jss,25131304,https://api.github.com/repos/cssinjs/jss,6742
634,karma-runner/karma-phantomjs-launcher,8484939,https://api.github.com/repos/karma-runner/karma-phantomjs-launcher,284
635,sindresorhus/leven,22794601,https://api.github.com/repos/sindresorhus/leven,641
636,Rich-Harris/magic-string,26143240,https://api.github.com/repos/Rich-Harris/magic-string,1563
637,express-validator/express-validator,2518028,https://api.github.com/repos/express-validator/express-validator,5473
638,discordjs/discord.js,40484398,https://api.github.com/repos/discordjs/discord.js,19626
639,snyk/cli,45247496,https://api.github.com/repos/snyk/cli,3990
640,mqttjs/MQTT.js,1569980,https://api.github.com/repos/mqttjs/MQTT.js,7074
641,blakeembrey/tslint-config-standard,58846388,https://api.github.com/repos/blakeembrey/tslint-config-standard,355
642,npm/wrappy,24208073,https://api.github.com/repos/npm/wrappy,57
643,liady/webpack-node-externals,50500419,https://api.github.com/repos/liady/webpack-node-externals,1221
644,mikeal/watch,996158,https://api.github.com/repos/mikeal/watch,1237
645,ng-bootstrap/ng-bootstrap,42481664,https://api.github.com/repos/ng-bootstrap/ng-bootstrap,7942
646,cucumber/cucumber-js,1811965,https://api.github.com/repos/cucumber/cucumber-js,4577
647,sindresorhus/decamelize,29773710,https://api.github.com/repos/sindresorhus/decamelize,215
648,chaijs/deep-eql,12441531,https://api.github.com/repos/chaijs/deep-eql,95
649,trentm/node-dashdash,8451366,https://api.github.com/repos/trentm/node-dashdash,170
650,fb55/css-select,3411063,https://api.github.com/repos/fb55/css-select,447
651,nolimits4web/swiper,3721224,https://api.github.com/repos/nolimits4web/swiper,31467
652,isaacs/core-util-is,12391440,https://api.github.com/repos/isaacs/core-util-is,94
653,johnagan/clean-webpack-plugin,33459469,https://api.github.com/repos/johnagan/clean-webpack-plugin,1926
654,sindresorhus/callsites,18938743,https://api.github.com/repos/sindresorhus/callsites,221
655,babel/ember-cli-babel,28096281,https://api.github.com/repos/babel/ember-cli-babel,149
656,tarruda/has,13399785,https://api.github.com/repos/tarruda/has,54
657,image-size/image-size,11110541,https://api.github.com/repos/image-size/image-size,1621
658,floatdrop/gulp-plumber,15672197,https://api.github.com/repos/floatdrop/gulp-plumber,809
659,postcss/gulp-postcss,23041299,https://api.github.com/repos/postcss/gulp-postcss,759
660,floatdrop/gulp-watch,16029103,https://api.github.com/repos/floatdrop/gulp-watch,652
