,full_name,id,url,stars
109,astropy/astropy,2081289,https://api.github.com/repos/astropy/astropy,3274
110,pallets-eco/flask-sqlalchemy,697361,https://api.github.com/repos/pallets-eco/flask-sqlalchemy,3775
111,jupyter/nbconvert,33653617,https://api.github.com/repos/jupyter/nbconvert,1332
112,kurtmckee/feedparser,1113646,https://api.github.com/repos/kurtmckee/feedparser,1431
113,pygame/pygame,86245815,https://api.github.com/repos/pygame/pygame,4899
114,cloudpipe/cloudpickle,33880218,https://api.github.com/repos/cloudpipe/cloudpickle,1195
115,h5py/h5py,5894962,https://api.github.com/repos/h5py/h5py,1748
116,tox-dev/sphinx-autodoc-typehints,42892576,https://api.github.com/repos/tox-dev/sphinx-autodoc-typehints,422
117,cookiecutter/cookiecutter,11407242,https://api.github.com/repos/cookiecutter/cookiecutter,17421
118,PyCQA/pyflakes,18508013,https://api.github.com/repos/PyCQA/pyflakes,1140
119,amoffat/sh,3182350,https://api.github.com/repos/amoffat/sh,6250
120,agronholm/apscheduler,54828252,https://api.github.com/repos/agronholm/apscheduler,4277
121,jmcnamara/XlsxWriter,7433211,https://api.github.com/repos/jmcnamara/XlsxWriter,2928
122,pytest-dev/pytest-xdist,41756998,https://api.github.com/repos/pytest-dev/pytest-xdist,910
123,pytest-dev/pytest-django,2484397,https://api.github.com/repos/pytest-dev/pytest-django,1056
124,flask-restful/flask-restful,6182775,https://api.github.com/repos/flask-restful/flask-restful,6387
125,scrapinghub/dateparser,27086567,https://api.github.com/repos/scrapinghub/dateparser,2068
126,kjd/idna,10323585,https://api.github.com/repos/kjd/idna,189
127,aaugustin/websockets,9113587,https://api.github.com/repos/aaugustin/websockets,3978
128,pyparsing/pyparsing,91262163,https://api.github.com/repos/pyparsing/pyparsing,1537
129,tkem/cachetools,18006791,https://api.github.com/repos/tkem/cachetools,1345
130,pennersr/django-allauth,976994,https://api.github.com/repos/pennersr/django-allauth,7263
131,kubernetes-client/python,72473727,https://api.github.com/repos/kubernetes-client/python,4895
132,tensorflow/tensorboard,91379993,https://api.github.com/repos/tensorflow/tensorboard,5884
133,Rapptz/discord.py,41179827,https://api.github.com/repos/Rapptz/discord.py,10842
134,zeromq/pyzmq,788264,https://api.github.com/repos/zeromq/pyzmq,3106
135,websocket-client/websocket-client,1202362,https://api.github.com/repos/websocket-client/websocket-client,2964
136,django-crispy-forms/django-crispy-forms,2687166,https://api.github.com/repos/django-crispy-forms/django-crispy-forms,4474
137,WoLpH/python-progressbar,3491275,https://api.github.com/repos/WoLpH/python-progressbar,769
138,SethMMorton/natsort,4209988,https://api.github.com/repos/SethMMorton/natsort,660
139,mozilla/bleach,525316,https://api.github.com/repos/mozilla/bleach,2344
140,pytorch/vision,73328905,https://api.github.com/repos/pytorch/vision,11896
141,pyserial/pyserial,40094312,https://api.github.com/repos/pyserial/pyserial,2590
142,sqlalchemy/alembic,159267771,https://api.github.com/repos/sqlalchemy/alembic,1434
143,tox-dev/py-filelock,17098256,https://api.github.com/repos/tox-dev/py-filelock,422
144,opencv/opencv-python,55781523,https://api.github.com/repos/opencv/opencv-python,2813
145,pydata/xarray,13221727,https://api.github.com/repos/pydata/xarray,2563
146,squidfunk/mkdocs-material,50617428,https://api.github.com/repos/squidfunk/mkdocs-material,10061
147,PyMySQL/PyMySQL,2114213,https://api.github.com/repos/PyMySQL/PyMySQL,6935
148,boto/botocore,6670942,https://api.github.com/repos/boto/botocore,1137
149,py-pdf/PyPDF2,3119517,https://api.github.com/repos/py-pdf/PyPDF2,4417
150,html5lib/html5lib-python,9322649,https://api.github.com/repos/html5lib/html5lib-python,974
151,jd/tenacity,65468547,https://api.github.com/repos/jd/tenacity,3886
152,andialbrecht/sqlparse,4067434,https://api.github.com/repos/andialbrecht/sqlparse,2879
153,encode/uvicorn,92946971,https://api.github.com/repos/encode/uvicorn,5399
154,pika/pika,342869,https://api.github.com/repos/pika/pika,2983
155,jaraco/configparser,167204128,https://api.github.com/repos/jaraco/configparser,38
156,pytest-dev/py,68434790,https://api.github.com/repos/pytest-dev/py,57
157,jaraco/keyring,31262911,https://api.github.com/repos/jaraco/keyring,848
158,apache/airflow,33884891,https://api.github.com/repos/apache/airflow,26409
159,spulec/moto,8277372,https://api.github.com/repos/spulec/moto,5934
